StartTime: 2020-08-19 09:01:41.537
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(degC)	hx	hy	hz 
0x50	 09:29:48.971	 2020-08-17 16:27:47.150	0.0518	0.1377	1.1050	1.0986	6.4697	1.5259	5.8832	-1.6260	-163.4930	46.04	-7	-54	6 
0x50	 09:29:49.114	 2020-08-17 16:27:47.250	0.0332	0.1377	1.1001	0.8545	6.3477	2.1362	6.0260	-1.0602	-163.7952	46.02	-7	-51	10 
0x50	 09:29:49.145	 2020-08-17 16:27:47.350	0.0132	0.1392	1.0923	0.3052	5.9814	2.6855	6.1414	-0.4944	-163.8721	46.07	-5	-53	10 
0x50	 09:29:49.244	 2020-08-17 16:27:47.450	-0.0073	0.1367	1.0850	-0.1221	5.4932	3.0518	6.2183	0.0439	-164.0863	46.04	-6	-56	11 
0x50	 09:29:49.381	 2020-08-17 16:27:47.550	-0.0249	0.1348	1.0752	-0.6714	4.5776	3.4790	6.2402	0.5273	-164.4104	46.04	-4	-57	11 
0x50	 09:29:49.444	 2020-08-17 16:27:47.650	-0.0425	0.1309	1.0610	-1.0986	3.4180	3.8452	6.2128	0.9448	-164.7729	46.08	-2	-52	13 
0x50	 09:29:49.597	 2020-08-17 16:27:47.750	-0.0527	0.1260	1.0474	-1.5869	2.0142	4.0283	6.1414	1.2579	-165.1520	46.06	0	-54	15 
0x50	 09:29:49.643	 2020-08-17 16:27:47.850	-0.0581	0.1201	1.0352	-1.8921	0.6104	4.2114	6.0260	1.4337	-165.5914	46.08	0	-56	15 
0x50	 09:29:49.773	 2020-08-17 16:27:47.950	-0.0581	0.1162	1.0210	-2.0752	-0.9155	4.3945	5.8832	1.4777	-166.0474	46.05	0	-54	19 
0x50	 09:29:49.844	 2020-08-17 16:27:48.050	-0.0552	0.1089	1.0044	-2.3193	-2.3193	4.5166	5.7129	1.3678	-166.4154	46.09	-1	-56	17 
0x50	 09:29:49.988	 2020-08-17 16:27:48.150	-0.0493	0.1035	0.9883	-2.4414	-3.7231	4.6997	5.5261	1.1206	-166.7120	46.10	-3	-57	18 
0x50	 09:29:50.043	 2020-08-17 16:27:48.250	-0.0435	0.0977	0.9727	-2.4414	-4.8828	4.8218	5.3284	0.7471	-166.9373	46.11	-3	-55	20 
0x50	 09:29:50.206	 2020-08-17 16:27:48.350	-0.0391	0.0947	0.9590	-2.4414	-5.9814	4.9438	5.1306	0.2747	-167.0801	46.11	-6	-62	19 
0x50	 09:29:50.243	 2020-08-17 16:27:48.450	-0.0313	0.0913	0.9468	-2.1973	-6.8359	5.0049	4.9384	-0.2747	-167.1075	46.08	-5	-62	21 
0x50	 09:29:50.382	 2020-08-17 16:27:48.550	-0.0264	0.0903	0.9395	-2.1973	-7.3853	5.0659	4.7571	-0.8899	-167.0197	46.12	-11	-57	21 
0x50	 09:29:50.441	 2020-08-17 16:27:48.650	-0.0210	0.0957	0.9326	-1.8921	-7.9346	5.0049	4.6143	-1.5381	-166.7889	46.11	-11	-60	18 
0x50	 09:29:50.564	 2020-08-17 16:27:48.750	-0.0205	0.1050	0.9282	-1.7090	-8.0566	4.6387	4.5209	-2.1808	-166.4978	46.08	-14	-62	16 
0x50	 09:29:50.641	 2020-08-17 16:27:48.850	-0.0259	0.1167	0.9219	-1.5259	-7.9956	3.9673	4.4879	-2.7740	-166.1847	46.08	-18	-62	16 
0x50	 09:29:50.743	 2020-08-17 16:27:48.950	-0.0283	0.1274	0.9258	-1.2817	-7.8125	2.9907	4.5209	-3.2959	-165.8331	46.11	-18	-64	14 
0x50	 09:29:50.841	 2020-08-17 16:27:49.050	-0.0293	0.1367	0.9277	-1.0986	-7.3242	1.6479	4.6033	-3.7463	-165.4980	46.09	-20	-65	12 
0x50	 09:29:50.972	 2020-08-17 16:27:49.150	-0.0259	0.1382	0.9316	-0.8545	-6.8359	0.1831	4.7296	-4.1089	-165.3058	46.11	-20	-64	10 
0x50	 09:29:51.040	 2020-08-17 16:27:49.250	-0.0181	0.1323	0.9419	-0.5493	-6.1035	-1.2817	4.8724	-4.4055	-165.2454	46.09	-23	-62	10 
0x50	 09:29:51.152	 2020-08-17 16:27:49.350	-0.0029	0.1211	0.9502	-0.5493	-5.4321	-2.3804	4.9878	-4.6362	-165.0256	46.11	-26	-62	7 
0x50	 09:29:51.241	 2020-08-17 16:27:49.450	0.0093	0.1094	0.9561	0.0610	-4.6387	-3.1128	5.0867	-4.8285	-164.9048	46.11	-27	-64	7 
0x50	 09:29:51.385	 2020-08-17 16:27:49.550	0.0166	0.1011	0.9717	0.2441	-3.8452	-3.7231	5.2020	-4.9603	-164.9707	46.03	-26	-62	7 
0x50	 09:29:51.439	 2020-08-17 16:27:49.650	0.0225	0.1006	0.9888	0.7324	-2.9907	-4.0283	5.3119	-5.0262	-164.8279	46.04	-30	-64	3 
0x50	 09:29:51.552	 2020-08-17 16:27:49.750	0.0288	0.1016	1.0049	0.7935	-2.1362	-4.1504	5.4327	-5.0208	-164.7894	46.01	-25	-61	3 
0x50	 09:29:51.640	 2020-08-17 16:27:49.850	0.0303	0.1021	1.0229	1.0376	-1.2207	-4.2725	5.5536	-4.9384	-164.7235	46.04	-29	-62	4 
0x50	 09:29:51.812	 2020-08-17 16:27:49.950	0.0317	0.1094	1.0405	0.9155	-0.3662	-4.2725	5.6799	-4.7736	-164.4928	46.04	-27	-59	1 
0x50	 09:29:51.839	 2020-08-17 16:27:50.050	0.0332	0.1147	1.0586	0.6714	0.6714	-4.4556	5.8008	-4.5264	-164.4159	46.04	-25	-57	0 
0x50	 09:29:52.029	 2020-08-17 16:27:50.150	0.0332	0.1221	1.0742	0.4883	1.5869	-4.5166	5.9106	-4.2078	-164.2731	46.04	-27	-55	1 
0x50	 09:29:52.039	 2020-08-17 16:27:50.250	0.0317	0.1226	1.0825	0.2441	2.2583	-4.4556	5.9930	-3.8177	-164.2566	46.04	-22	-54	5 
0x50	 09:29:52.213	 2020-08-17 16:27:50.350	0.0288	0.1230	1.0938	-0.1221	3.1738	-4.5166	6.0535	-3.3728	-164.3170	46.02	-22	-54	2 
0x50	 09:29:52.238	 2020-08-17 16:27:50.450	0.0308	0.1333	1.1108	-0.7324	3.8452	-4.5166	6.0754	-2.8784	-164.4104	46.04	-21	-54	3 
0x50	 09:29:52.429	 2020-08-17 16:27:50.550	0.0352	0.1401	1.1152	-0.7935	4.3335	-4.3945	6.0754	-2.3566	-164.4598	46.04	-19	-49	2 
0x50	 09:29:52.438	 2020-08-17 16:27:50.650	0.0410	0.1431	1.1182	-1.3428	4.8218	-4.0894	6.0370	-1.8402	-164.5862	46.08	-17	-51	2 
0x50	 09:29:52.661	 2020-08-17 16:27:50.750	0.0474	0.1499	1.1216	-1.8311	5.1880	-3.6621	5.9546	-1.3458	-164.8938	46.06	-11	-47	6 
0x50	 09:29:52.661	 2020-08-17 16:27:50.850	0.0527	0.1455	1.1152	-2.3193	5.2490	-2.9907	5.8557	-0.8734	-165.0256	46.08	-15	-44	8 
0x50	 09:29:52.826	 2020-08-17 16:27:50.950	0.0474	0.1372	1.1011	-2.5635	5.1270	-2.1362	5.7074	-0.4449	-165.1904	46.06	-11	-45	5 
0x50	 09:29:52.838	 2020-08-17 16:27:51.050	0.0464	0.1353	1.1040	-2.5635	4.7607	-1.1597	5.5316	-0.0549	-165.4211	46.08	-9	-41	9 
0x50	 09:29:53.033	 2020-08-17 16:27:51.150	0.0356	0.1245	1.0908	-2.5024	4.4556	-0.3052	5.3394	0.2747	-165.6134	46.07	-8	-41	9 
0x50	 09:29:53.037	 2020-08-17 16:27:51.250	0.0205	0.1138	1.0781	-2.4414	3.8452	0.6714	5.1416	0.5713	-165.8771	46.10	-7	-41	10 
0x50	 09:29:53.252	 2020-08-17 16:27:51.350	0.0044	0.1001	1.0610	-2.0752	3.0518	1.4648	4.9548	0.8185	-166.0583	46.08	-6	-38	12 
0x50	 09:29:53.252	 2020-08-17 16:27:51.450	-0.0127	0.0874	1.0449	-1.5259	2.0752	2.0142	4.7845	1.0162	-166.3495	46.11	-6	-38	16 
0x50	 09:29:53.423	 2020-08-17 16:27:51.550	-0.0288	0.0781	1.0313	-0.7935	1.0376	2.5024	4.6637	1.1536	-166.5088	46.12	-2	-39	15 
0x50	 09:29:53.436	 2020-08-17 16:27:51.650	-0.0376	0.0708	1.0142	0.0000	-0.1831	2.7466	4.6033	1.2140	-166.8109	46.12	-4	-38	15 
0x50	 09:29:53.641	 2020-08-17 16:27:51.750	-0.0439	0.0664	1.0039	0.7324	-1.2817	2.9297	4.6143	1.1865	-167.0856	46.14	-4	-38	19 
0x50	 09:29:53.641	 2020-08-17 16:27:51.850	-0.0439	0.0708	0.9946	1.4038	-2.3193	3.0518	4.7021	1.0657	-167.4701	46.15	-2	-41	17 
0x50	 09:29:53.801	 2020-08-17 16:27:51.950	-0.0410	0.0737	0.9888	2.1973	-3.4180	3.1738	4.8669	0.8405	-167.8271	46.13	-4	-41	19 
0x50	 09:29:53.835	 2020-08-17 16:27:52.050	-0.0361	0.0835	0.9834	2.5635	-4.3945	3.2959	5.0922	0.5109	-167.9810	46.19	-6	-42	15 
0x50	 09:29:54.013	 2020-08-17 16:27:52.150	-0.0327	0.0889	0.9795	2.9297	-5.2490	3.2959	5.3723	0.0989	-168.1183	46.16	-5	-46	17 
0x50	 09:29:54.034	 2020-08-17 16:27:52.250	-0.0273	0.0947	0.9790	2.9297	-5.9814	3.4180	5.6689	-0.3790	-168.1512	46.15	-9	-49	16 
0x50	 09:29:54.238	 2020-08-17 16:27:52.350	-0.0200	0.1016	0.9780	3.1128	-6.5918	3.4790	5.9711	-0.9229	-167.9535	46.13	-11	-49	15 
0x50	 09:29:54.238	 2020-08-17 16:27:52.450	-0.0166	0.1060	0.9800	2.7466	-6.9580	3.5400	6.2512	-1.4996	-167.8271	46.15	-11	-53	18 
0x50	 09:29:54.335	 2020-08-17 16:27:52.550	-0.0103	0.1108	0.9800	2.5024	-7.2021	3.6011	6.4984	-2.0984	-167.5690	46.15	-13	-52	17 
0x50	 09:29:54.483	 2020-08-17 16:27:52.650	-0.0034	0.1182	0.9849	2.1362	-7.3242	3.5400	6.7181	-2.6971	-167.2998	46.17	-15	-53	14 
0x50	 09:29:54.640	 2020-08-17 16:27:52.750	0.0049	0.1226	0.9888	1.5869	-7.1411	3.4790	6.8829	-3.2794	-166.7560	46.17	-20	-54	14 
0x50	 09:29:54.640	 2020-08-17 16:27:52.850	0.0112	0.1240	0.9941	0.9155	-6.7749	3.4790	6.9818	-3.8232	-166.2067	46.17	-19	-58	9 
0x50	 09:29:54.735	 2020-08-17 16:27:52.950	0.0181	0.1270	0.9985	0.2441	-6.2866	3.4180	7.0203	-4.3176	-165.6738	46.19	-20	-58	11 
0x50	 09:29:54.862	 2020-08-17 16:27:53.050	0.0259	0.1279	1.0044	-0.4272	-5.5542	3.2959	6.9818	-4.7406	-164.9377	46.15	-26	-58	8 
0x50	 09:29:54.934	 2020-08-17 16:27:53.150	0.0313	0.1304	1.0112	-1.2207	-4.6387	3.1738	6.8774	-5.0812	-164.3170	46.19	-24	-63	9 
0x50	 09:29:55.078	 2020-08-17 16:27:53.250	0.0366	0.1309	1.0156	-1.8311	-3.7231	3.1128	6.7126	-5.3174	-163.8281	46.19	-24	-62	7 
0x50	 09:29:55.243	 2020-08-17 16:27:53.350	0.0405	0.1323	1.0210	-2.6245	-2.5024	2.9297	6.4984	-5.4492	-163.2788	46.19	-23	-59	5 
0x50	 09:29:55.243	 2020-08-17 16:27:53.450	0.0405	0.1299	1.0269	-3.2349	-1.3428	2.8076	6.2238	-5.4657	-162.7625	46.19	-25	-63	6 
0x50	 09:29:55.332	 2020-08-17 16:27:53.550	0.0420	0.1270	1.0298	-3.7842	-0.1831	2.6855	5.9052	-5.3723	-162.2626	46.20	-23	-60	6 
0x50	 09:29:55.454	 2020-08-17 16:27:53.650	0.0410	0.1235	1.0327	-4.1504	1.0376	2.5024	5.5481	-5.1636	-161.8451	46.23	-22	-60	4 
0x50	 09:29:55.531	 2020-08-17 16:27:53.750	0.0376	0.1182	1.0361	-4.3945	2.1362	2.3804	5.1691	-4.8450	-161.5704	46.20	-20	-59	2 
0x50	 09:29:55.648	 2020-08-17 16:27:53.850	0.0327	0.1108	1.0371	-4.5776	3.0518	2.2583	4.7736	-4.4275	-161.2244	46.22	-19	-57	4 
0x50	 09:29:55.732	 2020-08-17 16:27:53.950	0.0264	0.1040	1.0376	-4.3335	3.8452	2.1362	4.3835	-3.9331	-160.9772	46.20	-20	-55	4 
0x50	 09:29:55.898	 2020-08-17 16:27:54.050	0.0181	0.0933	1.0352	-4.0894	4.4556	2.0752	4.0100	-3.3783	-160.8673	46.23	-19	-58	4 
0x50	 09:29:55.932	 2020-08-17 16:27:54.150	0.0078	0.0894	1.0332	-3.7842	4.8828	2.0142	3.6804	-2.7795	-160.6805	46.21	-19	-56	4 
0x50	 09:29:56.069	 2020-08-17 16:27:54.250	0.0000	0.0811	1.0283	-3.2349	5.0049	1.9531	3.4058	-2.1643	-160.6256	46.25	-16	-55	8 
0x50	 09:29:56.131	 2020-08-17 16:27:54.350	-0.0088	0.0723	1.0234	-2.7466	5.0049	1.9531	3.1805	-1.5491	-160.6586	46.23	-13	-52	5 
0x50	 09:29:56.264	 2020-08-17 16:27:54.450	-0.0127	0.0757	1.0249	-1.6479	4.6387	2.0142	3.0542	-0.9833	-160.7904	46.23	-11	-52	8 
0x50	 09:29:56.330	 2020-08-17 16:27:54.550	-0.0181	0.0752	1.0234	-0.6714	4.3335	2.0142	3.0157	-0.4504	-160.9552	46.26	-12	-55	9 
0x50	 09:29:56.493	 2020-08-17 16:27:54.650	-0.0229	0.0757	1.0234	-0.1221	3.7842	2.0752	3.0487	0.0110	-161.2958	46.23	-7	-53	10 
0x50	 09:29:56.530	 2020-08-17 16:27:54.750	-0.0273	0.0737	1.0210	0.8545	3.1128	2.1362	3.1750	0.4120	-161.6473	46.23	-9	-53	12 
0x50	 09:29:56.677	 2020-08-17 16:27:54.850	-0.0313	0.0771	1.0229	1.4648	2.3804	2.2583	3.3618	0.7251	-161.9659	46.19	-8	-54	11 
0x50	 09:29:56.729	 2020-08-17 16:27:54.950	-0.0327	0.0820	1.0259	2.1362	1.5869	2.2583	3.6310	0.9503	-162.3615	46.20	-4	-57	15 
0x50	 09:29:56.859	 2020-08-17 16:27:55.050	-0.0361	0.0850	1.0278	2.7466	0.7324	2.3804	3.9496	1.0931	-162.9492	46.21	-5	-57	15 
0x50	 09:29:56.929	 2020-08-17 16:27:55.150	-0.0361	0.0933	1.0273	3.2959	-0.3052	2.5024	4.3121	1.1371	-163.4436	46.18	-4	-58	16 
0x50	 09:29:57.036	 2020-08-17 16:27:55.250	-0.0376	0.0981	1.0322	3.4180	-1.1597	2.5635	4.7021	1.0931	-163.9655	46.18	-5	-59	18 
0x50	 09:29:57.128	 2020-08-17 16:27:55.350	-0.0381	0.1064	1.0317	3.4790	-1.9531	2.6245	5.1086	0.9613	-164.3390	46.16	-6	-60	18 
0x50	 09:29:57.274	 2020-08-17 16:27:55.450	-0.0347	0.1138	1.0327	3.2959	-2.8687	2.6855	5.5096	0.7416	-164.6960	46.14	-6	-61	19 
0x50	 09:29:57.328	 2020-08-17 16:27:55.550	-0.0313	0.1206	1.0332	2.9907	-3.7231	2.8687	5.8777	0.4449	-164.9707	46.18	-8	-59	20 
0x50	 09:29:57.452	 2020-08-17 16:27:55.650	-0.0298	0.1270	1.0347	2.5024	-4.3335	2.8687	6.2073	0.0879	-165.3497	46.19	-6	-65	18 
0x50	 09:29:57.527	 2020-08-17 16:27:55.750	-0.0239	0.1323	1.0322	1.9531	-5.0659	2.9907	6.4709	-0.3241	-165.4871	46.17	-9	-68	17 
0x50	 09:29:57.670	 2020-08-17 16:27:55.850	-0.0186	0.1338	1.0293	1.0986	-5.3711	3.0518	6.6632	-0.7800	-165.5914	46.18	-11	-67	18 
0x50	 09:29:57.728	 2020-08-17 16:27:55.950	-0.0117	0.1328	1.0264	0.3662	-5.7983	3.0518	6.7786	-1.2744	-165.6958	46.23	-14	-68	17 
0x50	 09:29:57.873	 2020-08-17 16:27:56.050	-0.0034	0.1294	1.0239	-0.4883	-5.7983	3.0518	6.7950	-1.7743	-165.6354	46.20	-18	-70	18 
0x50	 09:29:57.927	 2020-08-17 16:27:56.150	0.0039	0.1279	1.0186	-1.0986	-5.7983	2.9907	6.7401	-2.2632	-165.5145	46.23	-17	-68	14 
0x50	 09:29:58.097	 2020-08-17 16:27:56.250	0.0103	0.1240	1.0151	-1.7700	-5.4932	2.9907	6.6193	-2.7301	-165.3662	46.25	-17	-69	16 
0x50	 09:29:58.127	 2020-08-17 16:27:56.350	0.0166	0.1206	1.0117	-2.1973	-4.9438	2.9297	6.4380	-3.1476	-165.2399	46.24	-17	-67	11 
0x50	 09:29:58.342	 2020-08-17 16:27:56.450	0.0195	0.1162	1.0063	-2.5024	-4.3335	2.8076	6.2073	-3.5046	-165.0476	46.26	-18	-71	11 
0x50	 09:29:58.342	 2020-08-17 16:27:56.550	0.0229	0.1099	1.0005	-2.8687	-3.6011	2.7466	5.9491	-3.7848	-164.8334	46.23	-19	-71	12 
0x50	 09:29:58.512	 2020-08-17 16:27:56.650	0.0273	0.1064	0.9976	-2.7466	-2.9297	2.6855	5.6689	-3.9880	-164.6136	46.23	-20	-71	12 
0x50	 09:29:58.527	 2020-08-17 16:27:56.750	0.0273	0.1001	0.9956	-2.8687	-1.9531	2.5635	5.3943	-4.1034	-164.3060	46.23	-21	-70	9 
0x50	 09:29:58.749	 2020-08-17 16:27:56.850	0.0278	0.0986	0.9971	-2.8076	-1.0986	2.3804	5.1251	-4.1364	-164.1193	46.23	-21	-74	12 
0x50	 09:29:58.750	 2020-08-17 16:27:56.950	0.0259	0.0942	0.9951	-2.5024	-0.3662	2.3804	4.8779	-4.0869	-163.8776	46.20	-19	-71	11 
0x50	 09:29:58.948	 2020-08-17 16:27:57.050	0.0244	0.0938	0.9985	-2.2583	0.3662	2.2583	4.6527	-3.9441	-163.6194	46.21	-21	-71	10 
0x50	 09:29:58.948	 2020-08-17 16:27:57.150	0.0200	0.0894	1.0000	-1.9531	1.0986	2.1362	4.4659	-3.7354	-163.3722	46.19	-21	-68	11 
0x50	 09:29:59.122	 2020-08-17 16:27:57.250	0.0137	0.0879	1.0015	-1.5869	1.5259	2.0752	4.3231	-3.4607	-163.1580	46.19	-22	-71	9 
0x50	 09:29:59.125	 2020-08-17 16:27:57.350	0.0078	0.0869	1.0049	-0.8545	1.8311	2.0752	4.2188	-3.1366	-163.0042	46.19	-21	-69	9 
0x50	 09:29:59.357	 2020-08-17 16:27:57.450	0.0010	0.0869	1.0078	-0.4272	2.1362	1.9531	4.1803	-2.7850	-162.9218	46.17	-18	-68	10 
0x50	 09:29:59.357	 2020-08-17 16:27:57.550	-0.0049	0.0889	1.0127	-0.1221	2.1973	1.9531	4.1858	-2.4225	-162.8778	46.19	-15	-67	11 
0x50	 09:29:59.531	 2020-08-17 16:27:57.650	-0.0093	0.0884	1.0200	0.3052	2.0752	1.9531	4.2352	-2.0654	-162.8119	46.22	-17	-67	15 
0x50	 09:29:59.531	 2020-08-17 16:27:57.750	-0.0137	0.0918	1.0273	0.7935	1.8311	2.0142	4.3341	-1.7303	-162.8723	46.20	-14	-71	10 
0x50	 09:29:59.624	 2020-08-17 16:27:57.850	-0.0166	0.0952	1.0322	1.1597	1.5869	2.0142	4.4769	-1.4282	-163.0426	46.22	-12	-72	8 
0x50	 09:29:59.758	 2020-08-17 16:27:57.950	-0.0190	0.0977	1.0400	1.4648	1.2207	2.0142	4.6582	-1.1700	-163.1689	46.20	-14	-70	13 
0x50	 09:29:59.959	 2020-08-17 16:27:58.050	-0.0171	0.1079	1.0503	1.5259	0.8545	2.0142	4.8615	-0.9613	-163.2568	46.23	-13	-72	14 
0x50	 09:29:59.959	 2020-08-17 16:27:58.150	-0.0151	0.1113	1.0586	1.4648	0.4883	2.0752	5.0757	-0.8075	-163.4546	46.22	-14	-71	17 
0x50	 09:30:00.123	 2020-08-17 16:27:58.250	-0.0156	0.1162	1.0679	1.1597	0.2441	2.0752	5.2954	-0.7031	-163.6029	46.23	-13	-72	14 
0x50	 09:30:00.124	 2020-08-17 16:27:58.350	-0.0107	0.1201	1.0757	1.2207	-0.2441	2.1362	5.4932	-0.6427	-163.7952	46.21	-12	-77	14 
0x50	 09:30:00.224	 2020-08-17 16:27:58.450	-0.0073	0.1289	1.0840	0.9766	-0.2441	2.1362	5.6799	-0.6207	-163.9929	46.23	-13	-76	14 
0x50	 09:30:00.376	 2020-08-17 16:27:58.550	-0.0039	0.1284	1.0840	0.7935	-0.4272	2.1362	5.8337	-0.6207	-164.1962	46.22	-12	-76	14 
0x50	 09:30:00.423	 2020-08-17 16:27:58.650	-0.0024	0.1313	1.0854	0.2441	-0.5493	2.1362	5.9491	-0.6427	-164.4159	46.19	-13	-78	14 
0x50	 09:30:00.549	 2020-08-17 16:27:58.750	-0.0010	0.1328	1.0854	-0.1221	-0.5493	2.0752	6.0205	-0.6702	-164.4543	46.23	-16	-78	15 
0x50	 09:30:00.623	 2020-08-17 16:27:58.850	-0.0010	0.1323	1.0835	-0.6104	-0.4272	2.0142	6.0425	-0.7031	-164.5093	46.24	-16	-75	15 
0x50	 09:30:00.763	 2020-08-17 16:27:58.950	0.0010	0.1309	1.0752	-1.3428	-0.3662	2.0752	6.0205	-0.7306	-164.5642	46.20	-15	-76	15 
0x50	 09:30:00.942	 2020-08-17 16:27:59.050	0.0020	0.1309	1.0688	-1.4648	-0.3052	1.9531	5.9491	-0.7581	-164.7125	46.22	-14	-79	14 
0x50	 09:30:00.942	 2020-08-17 16:27:59.150	0.0005	0.1250	1.0591	-2.0142	-0.3662	2.0142	5.8447	-0.7800	-164.8828	46.26	-10	-75	18 
0x50	 09:30:01.021	 2020-08-17 16:27:59.250	-0.0005	0.1221	1.0459	-2.2583	-0.4883	1.9531	5.7019	-0.8020	-165.0970	46.23	-11	-77	19 
0x50	 09:30:01.158	 2020-08-17 16:27:59.350	-0.0039	0.1206	1.0317	-2.2583	-0.5493	1.9531	5.5261	-0.8240	-165.3937	46.26	-7	-78	20 
0x50	 09:30:01.221	 2020-08-17 16:27:59.450	-0.0049	0.1084	1.0132	-2.5635	-0.6714	1.9531	5.3284	-0.8459	-165.6299	46.23	-12	-75	17 
0x50	 09:30:01.374	 2020-08-17 16:27:59.550	-0.0078	0.1060	1.0010	-2.6245	-0.7935	1.9531	5.1141	-0.8679	-165.7013	46.26	-10	-77	17 
0x50	 09:30:01.421	 2020-08-17 16:27:59.650	-0.0107	0.1016	0.9873	-2.6245	-1.0376	1.9531	4.9109	-0.9009	-165.8936	46.23	-13	-74	16 
0x50	 09:30:01.539	 2020-08-17 16:27:59.750	-0.0146	0.0923	0.9741	-2.3193	-1.4648	2.0142	4.7131	-0.9393	-165.9265	46.20	-14	-73	18 
0x50	 09:30:01.620	 2020-08-17 16:27:59.850	-0.0156	0.0918	0.9619	-2.1362	-1.7090	2.0142	4.5428	-0.9998	-165.9979	46.20	-14	-75	17 
0x50	 09:30:01.758	 2020-08-17 16:27:59.950	-0.0181	0.0894	0.9531	-1.7700	-2.0142	2.0142	4.4000	-1.0767	-166.0254	46.24	-15	-75	18 
0x50	 09:30:01.820	 2020-08-17 16:28:00.050	-0.0181	0.0845	0.9492	-1.4038	-2.5024	1.9531	4.2902	-1.1865	-166.0913	46.22	-13	-76	15 
0x50	 09:30:01.996	 2020-08-17 16:28:00.150	-0.0171	0.0845	0.9478	-0.8545	-2.8687	1.9531	4.2242	-1.3239	-166.0968	46.20	-15	-75	17 
0x50	 09:30:02.020	 2020-08-17 16:28:00.250	-0.0166	0.0850	0.9497	-0.4272	-3.1128	1.8921	4.2078	-1.4832	-166.0858	46.22	-18	-76	16 
0x50	 09:30:02.169	 2020-08-17 16:28:00.350	-0.0166	0.0845	0.9492	0.1831	-3.3569	1.8311	4.2352	-1.6644	-166.0144	46.19	-15	-77	15 
0x50	 09:30:02.219	 2020-08-17 16:28:00.450	-0.0103	0.0903	0.9585	0.5493	-3.3569	1.5869	4.3231	-1.8567	-165.9265	46.19	-20	-77	15 
0x50	 09:30:02.389	 2020-08-17 16:28:00.550	-0.0059	0.0957	0.9692	0.9155	-3.3569	1.3428	4.4550	-2.0490	-165.8386	46.21	-21	-77	16 
0x50	 09:30:02.419	 2020-08-17 16:28:00.650	-0.0020	0.1021	0.9800	1.1597	-3.1128	0.9766	4.6362	-2.2357	-165.8057	46.20	-18	-74	13 
0x50	 09:30:02.571	 2020-08-17 16:28:00.750	0.0000	0.1079	0.9917	1.4648	-2.8076	0.6104	4.8615	-2.4005	-165.8112	46.22	-19	-77	14 
0x50	 09:30:02.619	 2020-08-17 16:28:00.850	0.0020	0.1123	1.0034	1.7090	-2.4414	0.2441	5.1031	-2.5214	-165.7947	46.22	-21	-79	15 
0x50	 09:30:02.779	 2020-08-17 16:28:00.950	0.0034	0.1177	1.0142	1.7700	-2.0752	-0.1831	5.3503	-2.6093	-165.8002	46.28	-22	-80	13 
0x50	 09:30:02.817	 2020-08-17 16:28:01.050	0.0083	0.1216	1.0244	1.5869	-1.5259	-0.4883	5.5975	-2.6532	-165.8936	46.23	-20	-82	10 
0x50	 09:30:02.961	 2020-08-17 16:28:01.150	0.0103	0.1230	1.0313	1.5259	-1.1597	-0.7935	5.8337	-2.6532	-165.9210	46.26	-22	-77	13 
0x50	 09:30:03.016	 2020-08-17 16:28:01.250	0.0103	0.1265	1.0391	1.1597	-0.7324	-0.9766	6.0260	-2.6147	-166.0034	46.26	-19	-78	10 
0x50	 09:30:03.138	 2020-08-17 16:28:01.350	0.0103	0.1313	1.0444	0.9155	-0.3662	-1.2207	6.1908	-2.5323	-166.0968	46.26	-23	-79	11 
0x50	 09:30:03.220	 2020-08-17 16:28:01.450	0.0054	0.1274	1.0449	0.2441	-0.0610	-1.2817	6.3171	-2.4225	-166.2231	46.26	-17	-79	14 
0x50	 09:30:03.317	 2020-08-17 16:28:01.550	0.0034	0.1274	1.0469	0.0610	0.0000	-1.3428	6.3885	-2.2852	-166.3824	46.26	-17	-76	14 
0x50	 09:30:03.416	 2020-08-17 16:28:01.650	-0.0015	0.1245	1.0454	-0.4272	0.1221	-1.3428	6.4105	-2.1368	-166.5967	46.27	-17	-78	11 
0x50	 09:30:03.546	 2020-08-17 16:28:01.750	-0.0044	0.1255	1.0435	-0.6714	0.0000	-1.3428	6.3940	-1.9830	-166.7505	46.27	-17	-75	13 
0x50	 09:30:03.616	 2020-08-17 16:28:01.850	-0.0078	0.1221	1.0410	-0.9766	-0.1831	-1.2817	6.3281	-1.8292	-166.9263	46.30	-16	-76	13 
0x50	 09:30:03.727	 2020-08-17 16:28:01.950	-0.0137	0.1191	1.0396	-1.3428	-0.3662	-1.2817	6.2238	-1.6974	-167.1185	46.28	-15	-76	15 
0x50	 09:30:03.815	 2020-08-17 16:28:02.050	-0.0137	0.1177	1.0352	-1.8311	-0.6714	-1.2817	6.1084	-1.5985	-167.4042	46.27	-15	-72	13 
0x50	 09:30:03.997	 2020-08-17 16:28:02.150	-0.0137	0.1084	1.0293	-1.7700	-1.0376	-1.2207	5.9601	-1.5271	-167.5635	46.30	-14	-73	16 
0x50	 09:30:04.016	 2020-08-17 16:28:02.250	-0.0122	0.1060	1.0244	-1.7090	-1.2817	-1.1597	5.8008	-1.4996	-167.7557	46.26	-17	-70	17 
